Rank,Club,Country,Level,Elo,From,To
3,Bayern,GER,1,1940.43823242,2012-09-16,2012-09-18
3,Bayern,GER,1,1944.13110352,2012-09-19,2012-09-19
3,Bayern,GER,1,1948.49328613,2012-09-20,2012-09-20
3,Bayern,GER,1,1942.59350586,2012-09-21,2012-09-22
3,Bayern,GER,1,1951.78747559,2012-09-23,2012-09-25
3,Bayern,GER,1,1954.58886719,2012-09-26,2012-09-29
3,Bayern,GER,1,1959.24523926,2012-09-30,2012-10-02
3,Bayern,GER,1,1930.72241211,2012-10-03,2012-10-03
3,Bayern,GER,1,1930.01757812,2012-10-04,2012-10-04
3,Bayern,GER,1,1922.36083984,2012-10-05,2012-10-06
3,Bayern,GER,1,1924.69702148,2012-10-07,2012-10-20
3,Bayern,GER,1,1931.39660645,2012-10-21,2012-10-23
3,Bayern,GER,1,1938.18786621,2012-10-24,2012-10-24
3,Bayern,GER,1,1946.91186523,2012-10-25,2012-10-25
3,Bayern,GER,1,1951.77416992,2012-10-26,2012-10-28
3,Bayern,GER,1,1938.0760498,2012-10-29,2012-11-03
3,Bayern,GER,1,1943.88586426,2012-11-04,2012-11-06
3,Bayern,GER,1,1944.92858887,2012-11-07,2012-11-07
3,Bayern,GER,1,1950.49450684,2012-11-08,2012-11-08
3,Bayern,GER,1,1955.39440918,2012-11-09,2012-11-10
3,Bayern,GER,1,1957.74072266,2012-11-11,2012-11-17
3,Bayern,GER,1,1951.94165039,2012-11-18,2012-11-20
3,Bayern,GER,1,1950.78564453,2012-11-21,2012-11-21
3,Bayern,GER,1,1955.12121582,2012-11-22,2012-11-22
3,Bayern,GER,1,1955.33251953,2012-11-23,2012-11-24
3,Bayern,GER,1,1960.45202637,2012-11-25,2012-11-28
3,Bayern,GER,1,1965.74462891,2012-11-29,2012-12-01
3,Bayern,GER,1,1963.03027344,2012-12-02,2012-12-04
3,Bayern,GER,1,1964.1472168,2012-12-05,2012-12-05
3,Bayern,GER,1,1965.63452148,2012-12-06,2012-12-06
3,Bayern,GER,1,1967.14489746,2012-12-07,2012-12-08
3,Bayern,GER,1,1970.32800293,2012-12-09,2012-12-14
3,Bayern,GER,1,1963.94226074,2012-12-15,2013-01-19
3,Bayern,GER,1,1965.44067383,2013-01-20,2013-01-27
3,Bayern,GER,1,1971.15527344,2013-01-28,2013-02-02
3,Bayern,GER,1,1978.36645508,2013-02-03,2013-02-09
3,Bayern,GER,1,1983.38012695,2013-02-10,2013-02-13
3,Bayern,GER,1,1984.45666504,2013-02-14,2013-02-14
3,Bayern,GER,1,1974.62329102,2013-02-15,2013-02-15
3,Bayern,GER,1,1978.69934082,2013-02-16,2013-02-19
3,Bayern,GER,1,1986.68225098,2013-02-20,2013-02-20
3,Bayern,GER,1,1987.27148438,2013-02-21,2013-02-21
3,Bayern,GER,1,1983.63952637,2013-02-22,2013-02-23
3,Bayern,GER,1,1987.06152344,2013-02-24,2013-03-03
3,Bayern,GER,1,1988.75097656,2013-03-04,2013-03-05
3,Bayern,GER,1,1991.80737305,2013-03-06,2013-03-07
3,Bayern,GER,1,1986.95666504,2013-03-08,2013-03-09
3,Bayern,GER,1,1988.16894531,2013-03-10,2013-03-12
3,Bayern,GER,1,1982.48754883,2013-03-13,2013-03-13
3,Bayern,GER,1,1977.96289062,2013-03-14,2013-03-14
3,Bayern,GER,1,1975.73059082,2013-03-15,2013-03-16
3,Bayern,GER,1,1980.2364502,2013-03-17,2013-03-30
3,Bayern,GER,1,1984.35437012,2013-03-31,2013-04-02
3,Bayern,GER,1,1992.10168457,2013-04-03,2013-04-03
3,Bayern,GER,1,1992.22436523,2013-04-04,2013-04-06
3,Bayern,GER,1,1994.77612305,2013-04-07,2013-04-09
3,Bayern,GER,1,1996.56506348,2013-04-10,2013-04-10
3,Bayern,GER,1,2001.92980957,2013-04-11,2013-04-13
3,Bayern,GER,1,2005.23657227,2013-04-14,2013-04-20
3,Bayern,GER,1,2011.18640137,2013-04-21,2013-04-23
2,Bayern,GER,1,2039.52355957,2013-04-24,2013-04-24
1,Bayern,GER,1,2044.87158203,2013-04-25,2013-04-27
1,Bayern,GER,1,2046.28601074,2013-04-28,2013-04-30
1,Bayern,GER,1,2045.24328613,2013-05-01,2013-05-01
1,Bayern,GER,1,2059.05395508,2013-05-02,2013-05-04
1,Bayern,GER,1,2058.27172852,2013-05-05,2013-05-11
1,Bayern,GER,1,2059.67114258,2013-05-12,2013-05-18
1,Bayern,GER,1,2062.16552734,2013-05-19,2013-05-25
1,Bayern,GER,1,2067.28930664,2013-05-26,2013-08-01
1,Bayern,GER,1,2067.08447266,2013-08-02,2013-08-08
1,Bayern,GER,1,2067.43041992,2013-08-09,2013-08-09
1,Bayern,GER,1,2069.17407227,2013-08-10,2013-08-17
1,Bayern,GER,1,2070.88452148,2013-08-18,2013-08-21
1,Bayern,GER,1,2069.42822266,2013-08-22,2013-08-22
1,Bayern,GER,1,2068.33789062,2013-08-23,2013-08-24
1,Bayern,GER,1,2069.79370117,2013-08-25,2013-08-27
1,Bayern,GER,1,2065.34716797,2013-08-28,2013-08-29
1,Bayern,GER,1,2058.7746582,2013-08-30,2013-09-14
1,Bayern,GER,1,2060.421875,2013-09-15,2013-09-17
1,Bayern,GER,1,2060.92553711,2013-09-18,2013-09-18
1,Bayern,GER,1,2059.22290039,2013-09-19,2013-09-19
1,Bayern,GER,1,2060.4140625,2013-09-20,2013-09-21
1,Bayern,GER,1,2066.59643555,2013-09-22,2013-09-28
1,Bayern,GER,1,2067.72167969,2013-09-29,2013-10-01
1,Bayern,GER,1,2071.48583984,2013-10-02,2013-10-02
1,Bayern,GER,1,2082.58203125,2013-10-03,2013-10-03
1,Bayern,GER,1,2083.09667969,2013-10-04,2013-10-05
1,Bayern,GER,1,2078.78930664,2013-10-06,2013-10-19
1,Bayern,GER,1,2080.23583984,2013-10-20,2013-10-22
1,Bayern,GER,1,2079.18408203,2013-10-23,2013-10-23
1,Bayern,GER,1,2084.78833008,2013-10-24,2013-10-24
1,Bayern,GER,1,2084.51074219,2013-10-25,2013-10-26
1,Bayern,GER,1,2085.49121094,2013-10-27,2013-11-02
1,Bayern,GER,1,2087.03320312,2013-11-03,2013-11-05
1,Bayern,GER,1,2088.66162109,2013-11-06,2013-11-06
1,Bayern,GER,1,2082.93554688,2013-11-07,2013-11-07
1,Bayern,GER,1,2077.55004883,2013-11-08,2013-11-09
1,Bayern,GER,1,2078.80151367,2013-11-10,2013-11-23
1,Bayern,GER,1,2088.34301758,2013-11-24,2013-11-26
1,Bayern,GER,1,2089.15478516,2013-11-27,2013-11-27
1,Bayern,GER,1,2086.21484375,2013-11-28,2013-11-28
1,Bayern,GER,1,2091.06567383,2013-11-29,2013-11-30
1,Bayern,GER,1,2091.55371094,2013-12-01,2013-12-07
1,Bayern,GER,1,2094.35058594,2013-12-08,2013-12-10
1,Bayern,GER,1,2078.4909668,2013-12-11,2013-12-11
1,Bayern,GER,1,2081.53417969,2013-12-12,2013-12-12
1,Bayern,GER,1,2079.69921875,2013-12-13,2013-12-14
1,Bayern,GER,1,2080.94848633,2013-12-15,2014-01-24
1,Bayern,GER,1,2084.70141602,2014-01-25,2014-01-29
1,Bayern,GER,1,2085.91967773,2014-01-30,2014-02-02
1,Bayern,GER,1,2087.93652344,2014-02-03,2014-02-08
1,Bayern,GER,1,2089.89428711,2014-02-09,2014-02-15
1,Bayern,GER,1,2091.38061523,2014-02-16,2014-02-18
1,Bayern,GER,1,2084.77514648,2014-02-19,2014-02-19
1,Bayern,GER,1,2091.01928711,2014-02-20,2014-02-20
1,Bayern,GER,1,2092.74121094,2014-02-21,2014-02-23
1,Bayern,GER,1,2095.35595703,2014-02-24,2014-02-25
1,Bayern,GER,1,2097.84326172,2014-02-26,2014-02-26
1,Bayern,GER,1,2096.16503906,2014-02-27,2014-02-27
1,Bayern,GER,1,2092.77758789,2014-02-28,2014-03-01
1,Bayern,GER,1,2096.11303711,2014-03-02,2014-03-08
1,Bayern,GER,1,2100.48632812,2014-03-09,2014-03-11
1,Bayern,GER,1,2099.42797852,2014-03-12,2014-03-12
1,Bayern,GER,1,2099.5,2014-03-13,2014-03-15
1,Bayern,GER,1,2100.92822266,2014-03-16,2014-03-18
1,Bayern,GER,1,2100.87963867,2014-03-19,2014-03-19
1,Bayern,GER,1,2099.96411133,2014-03-20,2014-03-22
1,Bayern,GER,1,2102.41772461,2014-03-23,2014-03-25
1,Bayern,GER,1,2104.13769531,2014-03-26,2014-03-29
1,Bayern,GER,1,2095.42773438,2014-03-30,2014-04-01
1,Bayern,GER,1,2094.50268555,2014-04-02,2014-04-02
1,Bayern,GER,1,2092.34667969,2014-04-03,2014-04-05
1,Bayern,GER,1,2076.50341797,2014-04-06,2014-04-08
1,Bayern,GER,1,2077.36669922,2014-04-09,2014-04-09
1,Bayern,GER,1,2084.2121582,2014-04-10,2014-04-12
2,Bayern,GER,1,2060.24072266,2014-04-13,2014-04-19
2,Bayern,GER,1,2061.51660156,2014-04-20,2014-04-23
2,Bayern,GER,1,2054.82739258,2014-04-24,2014-04-26
2,Bayern,GER,1,2056.15405273,2014-04-27,2014-04-29
3,Bayern,GER,1,2032.82678223,2014-04-30,2014-05-03
2,Bayern,GER,1,2035.04260254,2014-05-04,2014-05-10
2,Bayern,GER,1,2035.8515625,2014-05-11,2014-07-31
2,Bayern,GER,1,2036.22229004,2014-08-01,2014-08-07
2,Bayern,GER,1,2028.19152832,2014-08-08,2014-08-19
2,Bayern,GER,1,2029.03039551,2014-08-20,2014-08-21
2,Bayern,GER,1,2029.15722656,2014-08-22,2014-08-22
2,Bayern,GER,1,2030.88647461,2014-08-23,2014-08-27
2,Bayern,GER,1,2031.64135742,2014-08-28,2014-08-28
2,Bayern,GER,1,2031.91247559,2014-08-29,2014-08-30
2,Bayern,GER,1,2026.97595215,2014-08-31,2014-09-13
3,Bayern,GER,1,2028.07617188,2014-09-14,2014-09-16
2,Bayern,GER,1,2027.38146973,2014-09-17,2014-09-17
2,Bayern,GER,1,2035.29882812,2014-09-18,2014-09-18
2,Bayern,GER,1,2031.99865723,2014-09-19,2014-09-20
3,Bayern,GER,1,2023.82397461,2014-09-21,2014-09-23
3,Bayern,GER,1,2025.14538574,2014-09-24,2014-09-27
3,Bayern,GER,1,2027.48681641,2014-09-28,2014-09-30
2,Bayern,GER,1,2028.40588379,2014-10-01,2014-10-01
2,Bayern,GER,1,2034.42297363,2014-10-02,2014-10-02
2,Bayern,GER,1,2031.87695312,2014-10-03,2014-10-04
2,Bayern,GER,1,2033.86352539,2014-10-05,2014-10-18
2,Bayern,GER,1,2035.60510254,2014-10-19,2014-10-21
1,Bayern,GER,1,2051.05126953,2014-10-22,2014-10-22
2,Bayern,GER,1,2057.56884766,2014-10-23,2014-10-23
1,Bayern,GER,1,2061.79882812,2014-10-24,2014-10-25
2,Bayern,GER,1,2061.79882812,2014-10-26,2014-10-26
2,Bayern,GER,1,2056.29321289,2014-10-27,2014-11-01
2,Bayern,GER,1,2058.82299805,2014-11-02,2014-11-04
2,Bayern,GER,1,2063.22607422,2014-11-05,2014-11-05
2,Bayern,GER,1,2061.21044922,2014-11-06,2014-11-06
2,Bayern,GER,1,2064.30126953,2014-11-07,2014-11-08
2,Bayern,GER,1,2067.51049805,2014-11-09,2014-11-22
2,Bayern,GER,1,2069.5546875,2014-11-23,2014-11-25
2,Bayern,GER,1,2051.07495117,2014-11-26,2014-11-26
2,Bayern,GER,1,2043.59667969,2014-11-27,2014-11-27
2,Bayern,GER,1,2040.07055664,2014-11-28,2014-11-29
2,Bayern,GER,1,2041.5793457,2014-11-30,2014-12-06
2,Bayern,GER,1,2043.52758789,2014-12-07,2014-12-09
2,Bayern,GER,1,2042.19018555,2014-12-10,2014-12-10
2,Bayern,GER,1,2045.99890137,2014-12-11,2014-12-11
2,Bayern,GER,1,2050.98510742,2014-12-12,2014-12-13
2,Bayern,GER,1,2056.05541992,2014-12-14,2014-12-16
2,Bayern,GER,1,2057.18310547,2014-12-17,2014-12-19
2,Bayern,GER,1,2059.02270508,2014-12-20,2015-01-30
2,Bayern,GER,1,2037.07263184,2015-01-31,2015-02-03
2,Bayern,GER,1,2029.72583008,2015-02-04,2015-02-07
2,Bayern,GER,1,2031.85070801,2015-02-08,2015-02-14
2,Bayern,GER,1,2034.13342285,2015-02-15,2015-02-17
2,Bayern,GER,1,2032.12353516,2015-02-18,2015-02-18
3,Bayern,GER,1,2031.34057617,2015-02-19,2015-02-19
3,Bayern,GER,1,2031.85620117,2015-02-20,2015-02-21
2,Bayern,GER,1,2034.75036621,2015-02-22,2015-02-24
2,Bayern,GER,1,2033.86035156,2015-02-25,2015-02-25
2,Bayern,GER,1,2036.1340332,2015-02-26,2015-02-26
2,Bayern,GER,1,2033.77172852,2015-02-27,2015-02-27
2,Bayern,GER,1,2035.26245117,2015-02-28,2015-03-07
2,Bayern,GER,1,2037.67382812,2015-03-08,2015-03-10
2,Bayern,GER,1,2037.92578125,2015-03-11,2015-03-11
2,Bayern,GER,1,2046.58215332,2015-03-12,2015-03-12
2,Bayern,GER,1,2048.11865234,2015-03-13,2015-03-14
1,Bayern,GER,1,2051.66992188,2015-03-15,2015-03-17
1,Bayern,GER,1,2051.70556641,2015-03-18,2015-03-18
2,Bayern,GER,1,2047.74926758,2015-03-19,2015-03-19
2,Bayern,GER,1,2048.64355469,2015-03-20,2015-03-22
3,Bayern,GER,1,2026.7824707,2015-03-23,2015-04-04
3,Bayern,GER,1,2030.7019043,2015-04-05,2015-04-11
3,Bayern,GER,1,2032.39379883,2015-04-12,2015-04-15
3,Bayern,GER,1,2014.69543457,2015-04-16,2015-04-16
3,Bayern,GER,1,2007.17578125,2015-04-17,2015-04-18
3,Bayern,GER,1,2010.28942871,2015-04-19,2015-04-21
3,Bayern,GER,1,2037.7989502,2015-04-22,2015-04-23
3,Bayern,GER,1,2037.6619873,2015-04-24,2015-04-25
3,Bayern,GER,1,2038.47741699,2015-04-26,2015-05-02
3,Bayern,GER,1,2021.73022461,2015-05-03,2015-05-06
3,Bayern,GER,1,2005.32458496,2015-05-07,2015-05-09
3,Bayern,GER,1,1989.25598145,2015-05-10,2015-05-12
3,Bayern,GER,1,1991.22521973,2015-05-13,2015-05-16
3,Bayern,GER,1,1976.32897949,2015-05-17,2015-05-23
3,Bayern,GER,1,1978.44799805,2015-05-24,2015-07-30
3,Bayern,GER,1,1978.6505127,2015-07-31,2015-08-06
3,Bayern,GER,1,1979.10961914,2015-08-07,2015-08-14
3,Bayern,GER,1,1981.42541504,2015-08-15,2015-08-18
3,Bayern,GER,1,1979.24707031,2015-08-19,2015-08-20
3,Bayern,GER,1,1979.50646973,2015-08-21,2015-08-22
3,Bayern,GER,1,1981.94799805,2015-08-23,2015-08-26
3,Bayern,GER,1,1987.81787109,2015-08-27,2015-08-27
3,Bayern,GER,1,1988.12683105,2015-08-28,2015-08-29
3,Bayern,GER,1,1994.25561523,2015-08-30,2015-09-12
3,Bayern,GER,1,1995.68652344,2015-09-13,2015-09-15
3,Bayern,GER,1,1995.50390625,2015-09-16,2015-09-16
3,Bayern,GER,1,2002.81079102,2015-09-17,2015-09-17
3,Bayern,GER,1,2005.16955566,2015-09-18,2015-09-19
3,Bayern,GER,1,2007.02722168,2015-09-20,2015-09-22
3,Bayern,GER,1,2013.29724121,2015-09-23,2015-09-26
3,Bayern,GER,1,2017.58544922,2015-09-27,2015-09-29
3,Bayern,GER,1,2019.01916504,2015-09-30,2015-09-30
3,Bayern,GER,1,2014.1027832,2015-10-01,2015-10-01
3,Bayern,GER,1,2006.16711426,2015-10-02,2015-10-04
3,Bayern,GER,1,2011.85546875,2015-10-05,2015-10-17
3,Bayern,GER,1,2013.42834473,2015-10-18,2015-10-20
3,Bayern,GER,1,1991.23632812,2015-10-21,2015-10-21
3,Bayern,GER,1,1994.62145996,2015-10-22,2015-10-22
3,Bayern,GER,1,1996.54125977,2015-10-23,2015-10-24
3,Bayern,GER,1,1999.1751709,2015-10-25,2015-10-30
3,Bayern,GER,1,1992.26867676,2015-10-31,2015-11-03
3,Bayern,GER,1,1987.70800781,2015-11-04,2015-11-04
3,Bayern,GER,1,1994.20800781,2015-11-05,2015-11-05
3,Bayern,GER,1,1996.81518555,2015-11-06,2015-11-07
3,Bayern,GER,1,1998.57409668,2015-11-08,2015-11-21
3,Bayern,GER,1,2002.48706055,2015-11-22,2015-11-24
3,Bayern,GER,1,2005.20507812,2015-11-25,2015-11-25
3,Bayern,GER,1,2012.7635498,2015-11-26,2015-11-26
3,Bayern,GER,1,2008.35791016,2015-11-27,2015-11-28
3,Bayern,GER,1,2010.10253906,2015-11-29,2015-12-05
3,Bayern,GER,1,1992.72290039,2015-12-06,2015-12-08
3,Bayern,GER,1,1992.54626465,2015-12-09,2015-12-09
3,Bayern,GER,1,1997.41455078,2015-12-10,2015-12-10
3,Bayern,GER,1,1997.78442383,2015-12-11,2015-12-12
3,Bayern,GER,1,1998.95385742,2015-12-13,2015-12-19
3,Bayern,GER,1,2000.47375488,2015-12-20,2016-01-22
3,Bayern,GER,1,2002.3984375,2016-01-23,2016-01-31
3,Bayern,GER,1,2003.98327637,2016-02-01,2016-02-06
3,Bayern,GER,1,1999.76379395,2016-02-07,2016-02-14
3,Bayern,GER,1,2002.77539062,2016-02-15,2016-02-17
3,Bayern,GER,1,2004.82824707,2016-02-18,2016-02-18
3,Bayern,GER,1,2010.14953613,2016-02-19,2016-02-20
3,Bayern,GER,1,2011.12365723,2016-02-21,2016-02-23
3,Bayern,GER,1,2015.06188965,2016-02-24,2016-02-25
3,Bayern,GER,1,2010.32128906,2016-02-26,2016-02-27
3,Bayern,GER,1,2015.1895752,2016-02-28,2016-03-02
3,Bayern,GER,1,1999.60998535,2016-03-03,2016-03-05
3,Bayern,GER,1,1996.76513672,2016-03-06,2016-03-08
3,Bayern,GER,1,1997.15527344,2016-03-09,2016-03-10
3,Bayern,GER,1,1998.48535156,2016-03-11,2016-03-12
3,Bayern,GER,1,2001.06420898,2016-03-13,2016-03-16
3,Bayern,GER,1,2012.53564453,2016-03-17,2016-03-17
3,Bayern,GER,1,2012.94348145,2016-03-18,2016-03-19
3,Bayern,GER,1,2014.99731445,2016-03-20,2016-04-02
3,Bayern,GER,1,2015.93103027,2016-04-03,2016-04-05
3,Bayern,GER,1,2018.30383301,2016-04-06,2016-04-06
3,Bayern,GER,1,2022.27758789,2016-04-07,2016-04-07
3,Bayern,GER,1,2020.88757324,2016-04-08,2016-04-09
3,Bayern,GER,1,2023.34448242,2016-04-10,2016-04-12
3,Bayern,GER,1,2018.87780762,2016-04-13,2016-04-13
3,Bayern,GER,1,2021.72387695,2016-04-14,2016-04-14
3,Bayern,GER,1,2017.96569824,2016-04-15,2016-04-16
3,Bayern,GER,1,2020.64294434,2016-04-17,2016-04-23
3,Bayern,GER,1,2023.75048828,2016-04-24,2016-04-27
3,Bayern,GER,1,2016.0489502,2016-04-28,2016-04-30
3,Bayern,GER,1,2008.99145508,2016-05-01,2016-05-03
4,Bayern,GER,1,2005.81665039,2016-05-04,2016-05-07
4,Bayern,GER,1,2007.39465332,2016-05-08,2016-05-08
3,Bayern,GER,1,2007.39465332,2016-05-09,2016-05-14
3,Bayern,GER,1,2008.33642578,2016-05-15,2016-07-28
3,Bayern,GER,1,2008.87329102,2016-07-29,2016-08-04
4,Bayern,GER,1,2001.53674316,2016-08-05,2016-08-16
3,Bayern,GER,1,2003.45727539,2016-08-17,2016-08-24
3,Bayern,GER,1,2004.67749023,2016-08-25,2016-08-26
3,Bayern,GER,1,2007.34228516,2016-08-27,2016-09-09
3,Bayern,GER,1,2011.14855957,2016-09-10,2016-09-13
3,Bayern,GER,1,2014.51098633,2016-09-14,2016-09-14
3,Bayern,GER,1,2012.56005859,2016-09-15,2016-09-15
3,Bayern,GER,1,2014.69592285,2016-09-16,2016-09-17
3,Bayern,GER,1,2015.7611084,2016-09-18,2016-09-21
3,Bayern,GER,1,2017.86560059,2016-09-22,2016-09-24
3,Bayern,GER,1,2019.34094238,2016-09-25,2016-09-27
3,Bayern,GER,1,2020.78869629,2016-09-28,2016-09-28
3,Bayern,GER,1,2010.74279785,2016-09-29,2016-09-29
3,Bayern,GER,1,2014.49243164,2016-09-30,2016-10-01
4,Bayern,GER,1,2006.6151123,2016-10-02,2016-10-15
4,Bayern,GER,1,1999.62768555,2016-10-16,2016-10-18
4,Bayern,GER,1,2001.47241211,2016-10-19,2016-10-19
4,Bayern,GER,1,2007.12512207,2016-10-20,2016-10-20
4,Bayern,GER,1,2009.13342285,2016-10-21,2016-10-22
4,Bayern,GER,1,2012.07141113,2016-10-23,2016-10-23
3,Bayern,GER,1,2012.07141113,2016-10-24,2016-10-29
3,Bayern,GER,1,2014.92126465,2016-10-30,2016-11-01
3,Bayern,GER,1,2017.0032959,2016-11-02,2016-11-02
3,Bayern,GER,1,2021.76586914,2016-11-03,2016-11-03
3,Bayern,GER,1,2018.13623047,2016-11-04,2016-11-05
3,Bayern,GER,1,2010.15722656,2016-11-06,2016-11-19
3,Bayern,GER,1,2000.08447266,2016-11-20,2016-11-22
3,Bayern,GER,1,2000.58215332,2016-11-23,2016-11-23
3,Bayern,GER,1,1982.30712891,2016-11-24,2016-11-24
3,Bayern,GER,1,1985.13195801,2016-11-25,2016-11-26
3,Bayern,GER,1,1987.70800781,2016-11-27,2016-12-02
3,Bayern,GER,1,1991.55407715,2016-12-03,2016-12-06
3,Bayern,GER,1,1997.69921875,2016-12-07,2016-12-07
3,Bayern,GER,1,2003.20349121,2016-12-08,2016-12-08
3,Bayern,GER,1,1999.66638184,2016-12-09,2016-12-10
3,Bayern,GER,1,2002.69799805,2016-12-11,2016-12-18
3,Bayern,GER,1,2003.85998535,2016-12-19,2016-12-21
3,Bayern,GER,1,2006.33740234,2016-12-22,2017-01-20
3,Bayern,GER,1,2008.49951172,2017-01-21,2017-01-28
3,Bayern,GER,1,2010.34240723,2017-01-29,2017-02-04
3,Bayern,GER,1,2002.66540527,2017-02-05,2017-02-11
3,Bayern,GER,1,2004.89196777,2017-02-12,2017-02-14
2,Bayern,GER,1,2003.03857422,2017-02-15,2017-02-15
2,Bayern,GER,1,2014.56469727,2017-02-16,2017-02-16
2,Bayern,GER,1,2013.37475586,2017-02-17,2017-02-18
2,Bayern,GER,1,2007.05383301,2017-02-19,2017-02-21
2,Bayern,GER,1,2004.36486816,2017-02-22,2017-02-22
2,Bayern,GER,1,2004.23242188,2017-02-23,2017-02-23
2,Bayern,GER,1,2010.79150391,2017-02-24,2017-02-25
2,Bayern,GER,1,2013.46032715,2017-02-26,2017-03-04
2,Bayern,GER,1,2018.43920898,2017-03-05,2017-03-07
2,Bayern,GER,1,2022.6192627,2017-03-08,2017-03-08
3,Bayern,GER,1,2029.0447998,2017-03-09,2017-03-11
3,Bayern,GER,1,2030.97314453,2017-03-12,2017-03-12
2,Bayern,GER,1,2030.97314453,2017-03-13,2017-03-15
2,Bayern,GER,1,2031.39013672,2017-03-16,2017-03-19
2,Bayern,GER,1,2034.4987793,2017-03-20,2017-04-01
2,Bayern,GER,1,2036.79309082,2017-04-02,2017-04-04
3,Bayern,GER,1,2023.95556641,2017-04-05,2017-04-08
2,Bayern,GER,1,2030.375,2017-04-09,2017-04-12
2,Bayern,GER,1,2013.72106934,2017-04-13,2017-04-13
2,Bayern,GER,1,2010.02697754,2017-04-14,2017-04-15
2,Bayern,GER,1,2004.78417969,2017-04-16,2017-04-18
3,Bayern,GER,1,1995.41589355,2017-04-19,2017-04-19
2,Bayern,GER,1,1992.57128906,2017-04-20,2017-04-20
2,Bayern,GER,1,1992.64831543,2017-04-21,2017-04-22
3,Bayern,GER,1,1984.22827148,2017-04-23,2017-04-29
3,Bayern,GER,1,1991.22753906,2017-04-30,2017-05-06
3,Bayern,GER,1,1991.83190918,2017-05-07,2017-05-13
3,Bayern,GER,1,1995.3848877,2017-05-14,2017-05-20
3,Bayern,GER,1,1997.27429199,2017-05-21,2017-07-27
3,Bayern,GER,1,1997.25500488,2017-07-28,2017-08-03
3,Bayern,GER,1,1988.42553711,2017-08-04,2017-08-15
3,Bayern,GER,1,1985.7409668,2017-08-16,2017-08-18
3,Bayern,GER,1,1988.03894043,2017-08-19,2017-08-23
3,Bayern,GER,1,1986.45544434,2017-08-24,2017-08-26
3,Bayern,GER,1,1990.19433594,2017-08-27,2017-09-09
3,Bayern,GER,1,1972.88269043,2017-09-10,2017-09-12
3,Bayern,GER,1,1975.24414062,2017-09-13,2017-09-13
3,Bayern,GER,1,1973.35180664,2017-09-14,2017-09-14
3,Bayern,GER,1,1967.59387207,2017-09-15,2017-09-16
3,Bayern,GER,1,1969.77368164,2017-09-17,2017-09-19
3,Bayern,GER,1,1975.90588379,2017-09-20,2017-09-22
3,Bayern,GER,1,1967.8449707,2017-09-23,2017-09-26
4,Bayern,GER,1,1962.68554688,2017-09-27,2017-09-27
6,Bayern,GER,1,1946.07946777,2017-09-28,2017-09-28
6,Bayern,GER,1,1933.57409668,2017-09-29,2017-10-01
7,Bayern,GER,1,1927.17419434,2017-10-02,2017-10-14
6,Bayern,GER,1,1929.71289062,2017-10-15,2017-10-17
6,Bayern,GER,1,1930.94921875,2017-10-18,2017-10-18
5,Bayern,GER,1,1933.5802002,2017-10-19,2017-10-19
5,Bayern,GER,1,1929.68737793,2017-10-20,2017-10-21
5,Bayern,GER,1,1931.72045898,2017-10-22,2017-10-22
6,Bayern,GER,1,1931.72045898,2017-10-23,2017-10-28
5,Bayern,GER,1,1934.93481445,2017-10-29,2017-10-31
5,Bayern,GER,1,1939.14477539,2017-11-01,2017-11-01
6,Bayern,GER,1,1934.65234375,2017-11-02,2017-11-02
6,Bayern,GER,1,1939.00512695,2017-11-03,2017-11-04
5,Bayern,GER,1,1946.92687988,2017-11-05,2017-11-18
5,Bayern,GER,1,1949.39440918,2017-11-19,2017-11-19
4,Bayern,GER,1,1949.39440918,2017-11-20,2017-11-21
4,Bayern,GER,1,1954.69970703,2017-11-22,2017-11-22
4,Bayern,GER,1,1958.23779297,2017-11-23,2017-11-23
4,Bayern,GER,1,1957.17871094,2017-11-24,2017-11-25
5,Bayern,GER,1,1944.36242676,2017-11-26,2017-12-02
5,Bayern,GER,1,1945.87390137,2017-12-03,2017-12-05
5,Bayern,GER,1,1955.03662109,2017-12-06,2017-12-06
5,Bayern,GER,1,1950.99865723,2017-12-07,2017-12-07
5,Bayern,GER,1,1944.20947266,2017-12-08,2017-12-09
4,Bayern,GER,1,1946.76281738,2017-12-10,2017-12-13
4,Bayern,GER,1,1947.58105469,2017-12-14,2017-12-16
4,Bayern,GER,1,1949.26525879,2017-12-17,2017-12-23
5,Bayern,GER,1,1949.26525879,2017-12-24,2018-01-12
5,Bayern,GER,1,1954.67321777,2018-01-13,2018-01-21
5,Bayern,GER,1,1956.30969238,2018-01-22,2018-01-27
5,Bayern,GER,1,1958.79541016,2018-01-28,2018-02-03
4,Bayern,GER,1,1961.24926758,2018-02-04,2018-02-04
5,Bayern,GER,1,1961.24926758,2018-02-05,2018-02-10
5,Bayern,GER,1,1962.97045898,2018-02-11,2018-02-13
4,Bayern,GER,1,1962.97045898,2018-02-14,2018-02-15
4,Bayern,GER,1,1970.87390137,2018-02-16,2018-02-17
4,Bayern,GER,1,1973.1541748,2018-02-18,2018-02-20
4,Bayern,GER,1,1978.9486084,2018-02-21,2018-02-22
4,Bayern,GER,1,1978.79406738,2018-02-23,2018-02-24
4,Bayern,GER,1,1970.45410156,2018-02-25,2018-03-04
4,Bayern,GER,1,1974.49023438,2018-03-05,2018-03-07
5,Bayern,GER,1,1974.49023438,2018-03-08,2018-03-08
5,Bayern,GER,1,1972.28625488,2018-03-09,2018-03-10
